id	url
143	https://www.tripadvisor.com/Hotel_Review-g58674-d1007150-Reviews-Starlite_Motel-Pasco_Tri_Cities_Washington.html
144	https://www.tripadvisor.com/Hotel_Review-g33433-d249629-Reviews-Discover_Lake_Forest_Resorts_Frisco_Bay-Frisco_Colorado.html
145	https://www.tripadvisor.com/Hotel_Review-g55711-d26889309-Reviews-Abode_Dallas_Downtown_Convention_Center-Dallas_Texas.html
146	https://www.tripadvisor.com/Hotel_Review-g34218-d235544-Reviews-The_Ritz_Carlton_Amelia_Island-Fernandina_Beach_Amelia_Island_Florida.html
147	https://www.tripadvisor.com/Hotel_Review-g46531-d1172031-Reviews-The_Westin_Jersey_City_Newport-Jersey_City_New_Jersey.html
148	https://www.tripadvisor.com/Hotel_Review-g32240-d2695522-Reviews-Bob_s_Motel-Commerce_California.html
149	https://www.tripadvisor.com/Hotel_Review-g33141-d74225-Reviews-Inn_On_Summerhill-Summerland_California.html
150	https://www.tripadvisor.com/Hotel_Review-g31457-d76186-Reviews-Deerfield_Inn-Blytheville_Arkansas.html
151	https://www.tripadvisor.com/Hotel_Review-g31350-d23945160-Reviews-Comfort_Suites_Scottsdale_Talking_Stick_Entertainment_District-Scottsdale_Arizona.html
152	https://www.tripadvisor.com/Hotel_Review-g32530-d7608341-Reviews-Irvine_Guest_House-Irvine_California.html
153	https://www.tripadvisor.com/Hotel_Review-g32837-d26903482-Reviews-City_Center_Motel-Oxnard_California.html
154	https://www.tripadvisor.com/Hotel_Review-g40550-d802218-Reviews-Castleview_by_the_Sea_Bed_and_Breakfast-Camden_Maine.html
155	https://www.tripadvisor.com/Hotel_Review-g32617-d1510895-Reviews-Lee_Vining_Motel-Lee_Vining_California.html
156	https://www.tripadvisor.com/Hotel_Review-g53071-d7786245-Reviews-Olmsted_Manor-Ludlow_McKean_County_Pennsylvania.html
157	https://www.tripadvisor.com/Hotel_Review-g60903-d89422-Reviews-Country_Inn_Suites_by_Radisson_Frederick_MD-Frederick_Maryland.html
158	https://www.tripadvisor.com/Hotel_Review-g45963-d23774927-Reviews-Home2_Suites_by_Hilton_Las_Vegas_Northwest-Las_Vegas_Nevada.html
159	https://www.tripadvisor.com/Hotel_Review-g41850-d1636655-Reviews-Mill_Cottage_Bed_and_Breakfast-Stockbridge_Massachusetts.html
160	https://www.tripadvisor.com/Hotel_Review-g25412130-d26313656-Reviews-Hualapai_Ranch-Grand_Canyon_Village_Arizona.html
161	https://www.tripadvisor.com/Hotel_Review-g33364-d85229-Reviews-Residence_Inn_Colorado_Springs_South-Colorado_Springs_El_Paso_County_Colorado.html
162	https://www.tripadvisor.com/Hotel_Review-g33184-d79100-Reviews-Fairfield_Inn_Tracy-Tracy_California.html
