id	url
154	https://www.tripadvisor.com/Hotel_Review-g1598756-d10778247-Reviews-Guest_House_Rest_in_Sea-Kobuleti_Adjara_Region.html
155	https://www.tripadvisor.com/Hotel_Review-g1121578-d1138664-Reviews-Mitsukoshi-Shiiba_son_Higashiusuki_gun_Miyazaki_Prefecture_Kyushu.html
156	https://www.tripadvisor.com/Hotel_Review-g187785-d15277755-Reviews-La_Casa_Napoletana-Naples_Province_of_Naples_Campania.html
157	https://www.tripadvisor.com/Hotel_Review-g667803-d292112-Reviews-Vrissiana_Beach_Hotel-Protaras_Paralimni_Famagusta_District.html
158	https://www.tripadvisor.com/Hotel_Review-g1023594-d1500150-Reviews-Dochu_Paradise-Awa_Tokushima_Prefecture_Shikoku.html
159	https://www.tripadvisor.com/Hotel_Review-g2346567-d23169000-Reviews-Absoluto_Motel-Paraiso_Do_Tocantins_State_of_Tocantins.html
160	https://www.tripadvisor.com/Hotel_Review-g187801-d21345251-Reviews-Le_Stanze_Angolob-Bologna_Province_of_Bologna_Emilia_Romagna.html
161	https://www.tripadvisor.com/Hotel_Review-g317090-d10440186-Reviews-IU_Hotel_Guiyang_Huaguoyuan_Shopping_Mall-Guiyang_Guizhou.html
162	https://www.tripadvisor.com/Hotel_Review-g186338-d10199767-Reviews-The_Crown_Greyhound_by_Innkeeper_s_Collection-London_England.html
163	https://www.tripadvisor.com/Hotel_Review-g298564-d321357-Reviews-Hirota_Guest_House-Kyoto_Kyoto_Prefecture_Kinki.html
164	https://www.tripadvisor.com/Hotel_Review-g33268-d1804358-Reviews-La_Casa_Inn_Whitter-Whittier_California.html
165	https://www.tripadvisor.com/Hotel_Review-g503743-d291344-Reviews-The_George-Cavendish_Suffolk_East_Anglia_England.html
166	https://www.tripadvisor.com/Hotel_Review-g16827759-d16823594-Reviews-Gites_Souleilla_de_la_Nine-Canens_Muret_Haute_Garonne_Occitanie.html
167	https://www.tripadvisor.com/Hotel_Review-g33389-d81016-Reviews-Best_Western_Ptarmigan_Lodge-Dillon_Colorado.html
168	https://www.tripadvisor.com/Hotel_Review-g293891-d20067062-Reviews-Hotel_Shiva_Garden-Pokhara_Gandaki_Zone_Western_Region.html
169	https://www.tripadvisor.com/Hotel_Review-g4553499-d8669380-Reviews-Farrell_Flat_Hotel_South_Australia-Farrell_Flat_South_Australia.html
170	https://www.tripadvisor.com/Hotel_Review-g651769-d3548624-Reviews-Hotel_Lamm-Tuttlingen_Baden_Wurttemberg.html
171	https://www.tripadvisor.com/Hotel_Review-g1600250-d12693297-Reviews-Izaac_s_Bed_Breakfast-Kaliasem_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html
172	https://www.tripadvisor.com/Hotel_Review-g580106-d23797742-Reviews-Shri_Hari_Ganga_View_Resturant_And_Guest_House-Rishikesh_Dehradun_District_Uttarakhan.html
173	https://www.tripadvisor.com/Hotel_Review-g1049687-d1050027-Reviews-Knipoch_Bed_and_Breakfast-Knipoch_Oban_Argyll_and_Bute_Scotland.html
174	https://www.tripadvisor.com/Hotel_Review-g306997-d12319638-Reviews-COCOhomestay-Melaka_Central_Melaka_District_Melaka_State.html
175	https://www.tripadvisor.com/Hotel_Review-g1994684-d12440637-Reviews-El_Ceibo_Backpackers-Horquetas_Sarapiqui_Province_of_Heredia.html
176	https://www.tripadvisor.com/Hotel_Review-g17756953-d17722876-Reviews-Wombeyan_Caves-Wombeyan_Karst_Conservation_Reserve_New_South_Wales.html
177	https://www.tripadvisor.com/Hotel_Review-g663795-d15686737-Reviews-Villa_Paglianiti_Your_FAMILY_Residence-Briatico_Province_of_Vibo_Valentia_Calabria.html
178	https://www.tripadvisor.com/Hotel_Review-g194879-d3853856-Reviews-B_B_Country_House_L_Ulivo_Antico-Rieti_Province_of_Rieti_Lazio.html
179	https://www.tripadvisor.com/Hotel_Review-g155033-d17612128-Reviews-Le_Ricochet_Gite_Urbain-Quebec_City_Quebec.html
180	https://www.tripadvisor.com/Hotel_Review-g303883-d20483139-Reviews-OYO_Hotel_Sai_Lodging-Nashik_Nashik_District_Maharashtra.html
181	https://www.tripadvisor.com/Hotel_Review-g609140-d1897630-Reviews-Charo_s_Hostal-Montanita_Santa_Elena_Province.html
182	https://www.tripadvisor.com/Hotel_Review-g294257-d2086192-Reviews-Nitivos_Beach_Resort-Puerto_Princesa_Palawan_Island_Palawan_Province_Mimaropa.html
183	https://www.tripadvisor.com/Hotel_Review-g580410-d1371849-Reviews-Penny_s_Bed_and_Breakfast-Didcot_Oxfordshire_England.html
184	https://www.tripadvisor.com/Hotel_Review-g298343-d15708280-Reviews-Cosy_Appartements_par_Sejour_Tropical-Flic_En_Flac.html
185	https://www.tripadvisor.com/Hotel_Review-g194732-d3205339-Reviews-Hotel_Sabrina-Cesenatico_Province_of_Forli_Cesena_Emilia_Romagna.html
186	https://www.tripadvisor.com/Hotel_Review-g3369959-d8505242-Reviews-Little_Bear_RV_Park-Blairsden_Graeagle_Plumas_County_California.html
187	https://www.tripadvisor.com/Hotel_Review-g304013-d14063801-Reviews-Hotel_Barcelona-Chefchaouen_Tanger_Tetouan_Al_Hoceima.html
188	https://www.tripadvisor.com/Hotel_Review-g303577-d8628035-Reviews-La_Ferrugem_Suites-Garopaba_State_of_Santa_Catarina.html
